id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rates,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
59211571.0,25450.0,2827.777777777778,25450.0,2827.777777777778,0.1999,674.13,74.90333333333334,2668.26,296.47333333333336,9.0,9.0,0.0,60.0,24.0,0.0,3.0
59211599.0,10000.0,1111.111111111111,10000.0,1111.111111111111,0.2899,333.53,37.05888888888889,1320.46,146.71777777777777,9.0,9.0,1.0,36.0,11.0,1.0,1.0
59211794.0,10500.0,1166.6666666666667,10500.0,1166.6666666666667,0.23989999999999997,302.01,33.556666666666665,1194.05,132.67222222222222,9.0,9.0,1.0,60.0,28.0,1.0,3.0
59220192.0,16000.0,2000.0,16000.0,2000.0,0.2899,527.85,65.98125,2101.15,262.64375,8.0,8.0,1.0,36.0,10.0,1.0,2.0
59221346.0,18000.0,2000.0,18000.0,2000.0,0.2899,593.83,65.98111111111112,18228.99,2025.4433333333336,9.0,9.0,1.0,36.0,10.0,1.0,2.0
59221398.0,35000.0,3888.8888888888887,18000.0,2000.0,0.2899,375.14,41.68222222222222,1528.07,169.78555555555556,9.0,9.0,1.0,60.0,7.0,1.0,1.0
59221490.0,28000.0,3111.1111111111113,28000.0,3111.1111111111113,0.2899,876.0,97.33333333333333,41913.62,4657.068888888889,9.0,9.0,1.0,36.0,5.0,1.0,2.0
59221570.0,9500.0,1187.5,9500.0,1187.5,0.2899,294.47,36.80875,1170.22,146.2775,8.0,8.0,1.0,60.0,4.0,0.0,4.0
59222058.0,5025.0,558.3333333333334,5025.0,558.3333333333334,0.1855,183.06,20.34,719.29,79.9211111111111,9.0,9.0,1.0,36.0,22.0,1.0,3.0
59222211.0,12600.0,inf,12600.0,inf,0.21989999999999998,347.93,inf,1376.33,inf,0.0,0.0,1.0,60.0,26.0,1.0,4.0
59222565.0,18450.0,2050.0,18450.0,2050.0,0.24989999999999998,541.43,60.15888888888888,2191.33,243.4811111111111,9.0,9.0,1.0,60.0,29.0,1.0,2.0
59222968.0,16800.0,1866.6666666666667,16800.0,1866.6666666666667,0.2899,560.34,62.260000000000005,2212.68,245.85333333333332,9.0,9.0,1.0,36.0,11.0,1.0,4.0
59229344.0,15000.0,1500.0,15000.0,1500.0,0.1561,361.67,36.167,1072.0,107.2,10.0,10.0,1.0,60.0,16.0,1.0,1.0
59229615.0,8000.0,888.8888888888889,8000.0,888.8888888888889,0.1655,283.44,31.493333333333332,1115.37,123.92999999999999,9.0,9.0,1.0,36.0,20.0,1.0,1.0
59229822.0,6000.0,666.6666666666666,6000.0,666.6666666666666,0.2899,184.97,20.552222222222223,737.58,81.95333333333333,9.0,9.0,1.0,36.0,3.0,0.0,0.0
59230448.0,16000.0,1777.7777777777778,16000.0,1777.7777777777778,0.20989999999999998,432.77,48.08555555555555,1712.42,190.2688888888889,9.0,9.0,1.0,60.0,25.0,1.0,4.0
59230683.0,21000.0,2333.3333333333335,21000.0,2333.3333333333335,0.2899,657.0,73.0,12609.59,1401.0655555555556,9.0,9.0,1.0,36.0,5.0,0.0,2.0
59231068.0,15800.0,1755.5555555555557,15800.0,1755.5555555555557,0.1655,559.79,62.19888888888889,1083.26,120.36222222222221,9.0,9.0,0.0,36.0,17.0,1.0,0.0
59232607.0,19200.0,2133.3333333333335,19200.0,2133.3333333333335,0.2899,600.69,66.74333333333334,2381.72,264.6355555555555,9.0,9.0,1.0,36.0,5.0,1.0,2.0
59240285.0,21000.0,2333.3333333333335,21000.0,2333.3333333333335,0.1333,710.92,78.99111111111111,2828.13,314.2366666666667,9.0,9.0,1.0,36.0,13.0,1.0,4.0
59242963.0,32500.0,3611.1111111111113,32500.0,3611.1111111111113,0.19190000000000002,846.47,94.05222222222223,2678.0,297.55555555555554,9.0,9.0,1.0,60.0,23.0,1.0,3.0
59249650.0,10000.0,1250.0,10000.0,1250.0,0.2899,203.63,25.45375,41913.62,5239.2025,8.0,8.0,1.0,60.0,6.0,0.0,0.0
59249917.0,15000.0,1875.0,15000.0,1875.0,0.2899,457.97,57.24625,1826.68,228.335,8.0,8.0,1.0,36.0,2.0,0.0,2.0
59250338.0,8300.0,922.2222222222222,8300.0,922.2222222222222,0.2899,264.6,29.400000000000002,1049.94,116.66000000000001,9.0,9.0,1.0,36.0,10.0,1.0,2.0
59252937.0,7200.0,800.0,7200.0,800.0,0.2899,232.29,25.81,919.17,102.13,9.0,9.0,1.0,36.0,8.0,1.0,4.0
59259432.0,17500.0,inf,17500.0,inf,0.2899,391.85,inf,1543.5,inf,0.0,0.0,1.0,60.0,11.0,0.0,2.0
59259704.0,12000.0,1333.3333333333333,12000.0,1333.3333333333333,0.2899,375.43,41.714444444444446,1496.46,166.27333333333334,9.0,9.0,1.0,36.0,5.0,1.0,0.0
59261276.0,24000.0,3000.0,24000.0,3000.0,0.2899,485.38,60.6725,2342.74,292.8425,8.0,8.0,1.0,60.0,5.0,0.0,4.0
59261430.0,12000.0,1500.0,12000.0,1500.0,0.2899,395.89,49.48625,2117.96,264.745,8.0,8.0,1.0,36.0,10.0,1.0,0.0
59261810.0,35000.0,3888.8888888888887,11975.0,1330.5555555555557,0.2899,376.25,41.80555555555556,1491.4,165.7111111111111,9.0,9.0,1.0,36.0,6.0,1.0,1.0
59262001.0,35000.0,3888.8888888888887,27600.0,3066.6666666666665,0.2899,910.54,101.1711111111111,3733.99,414.8877777777777,9.0,9.0,1.0,36.0,10.0,1.0,1.0
59262451.0,13200.0,1466.6666666666667,13200.0,1466.6666666666667,0.1399,451.09,50.121111111111105,1778.71,197.63444444444445,9.0,9.0,1.0,36.0,14.0,0.0,2.0
59262489.0,20000.0,2222.222222222222,20000.0,2222.222222222222,0.2899,667.06,74.11777777777777,2654.58,294.9533333333333,9.0,9.0,1.0,36.0,11.0,0.0,2.0
59262801.0,35000.0,3888.8888888888887,20000.0,2222.222222222222,0.2899,659.81,73.31222222222222,2607.21,289.69,9.0,9.0,1.0,36.0,10.0,1.0,2.0
59262900.0,35000.0,3888.8888888888887,21000.0,2333.3333333333335,0.2899,659.81,73.31222222222222,2629.7,292.18888888888887,9.0,9.0,1.0,36.0,6.0,1.0,3.0
59270014.0,20000.0,2222.222222222222,20000.0,2222.222222222222,0.2899,637.58,70.84222222222223,2540.13,282.2366666666667,9.0,9.0,1.0,36.0,7.0,1.0,0.0
59271276.0,20000.0,2222.222222222222,20000.0,2222.222222222222,0.2899,625.72,69.52444444444444,2494.11,277.12333333333333,9.0,9.0,1.0,36.0,5.0,1.0,1.0
59272230.0,10000.0,1111.111111111111,10000.0,1111.111111111111,0.2899,335.45,37.27222222222222,1334.75,148.30555555555554,9.0,9.0,1.0,36.0,12.0,1.0,3.0
59272914.0,26000.0,2888.8888888888887,26000.0,2888.8888888888887,0.2899,582.18,64.68666666666667,1711.04,190.11555555555555,9.0,9.0,1.0,60.0,11.0,0.0,0.0
59272967.0,12000.0,1333.3333333333333,1000.0,111.11111111111111,0.1825,306.36,34.04,961.66,106.85111111111111,9.0,9.0,1.0,60.0,21.0,1.0,2.0
59273236.0,7000.0,777.7777777777778,7000.0,777.7777777777778,0.2899,229.14,25.459999999999997,908.01,100.89,9.0,9.0,0.0,36.0,9.0,1.0,4.0
59279690.0,35000.0,inf,35000.0,inf,0.2899,790.82,inf,3237.3,inf,0.0,0.0,1.0,60.0,12.0,1.0,3.0
59280802.0,12000.0,1333.3333333333333,12000.0,1333.3333333333333,0.1333,406.24,45.13777777777778,1791.11,199.01222222222222,9.0,9.0,1.0,36.0,13.0,0.0,2.0
59281250.0,4000.0,444.44444444444446,4000.0,444.44444444444446,0.1465,137.98,15.33111111111111,558.2,62.022222222222226,9.0,9.0,1.0,36.0,15.0,1.0,3.0
59281656.0,6000.0,inf,6000.0,inf,0.2899,197.95,inf,782.19,inf,0.0,0.0,1.0,36.0,10.0,0.0,1.0
59282107.0,11500.0,inf,11500.0,inf,0.1399,267.53,inf,1052.24,inf,0.0,0.0,1.0,60.0,14.0,1.0,1.0
59282639.0,18000.0,2250.0,18000.0,2250.0,0.2899,1372.97,171.62125,1599.91,199.98875,8.0,8.0,1.0,60.0,11.0,0.0,0.0
59290374.0,8000.0,888.8888888888889,8000.0,888.8888888888889,0.1465,275.96,30.66222222222222,8254.77,917.1966666666667,9.0,9.0,1.0,36.0,15.0,1.0,1.0
59290840.0,10000.0,1250.0,10000.0,1250.0,0.2899,1372.97,171.62125,1270.07,158.75875,8.0,8.0,1.0,36.0,7.0,1.0,4.0
59291033.0,5000.0,555.5555555555555,5000.0,555.5555555555555,0.2899,150.58,16.73111111111111,5053.5,561.5,9.0,9.0,1.0,36.0,1.0,0.0,2.0
59291162.0,35000.0,3888.8888888888887,8000.0,888.8888888888889,0.1561,279.72,31.080000000000002,1982.66,220.29555555555555,9.0,9.0,1.0,36.0,16.0,1.0,1.0
59291386.0,15000.0,1666.6666666666667,15000.0,1666.6666666666667,0.2899,491.01,54.556666666666665,1941.14,215.68222222222224,9.0,9.0,1.0,36.0,9.0,1.0,1.0
59291523.0,19275.0,2409.375,19275.0,2409.375,0.1399,658.69,82.33625,2619.78,327.4725,8.0,8.0,1.0,36.0,14.0,1.0,1.0
59292041.0,4000.0,444.44444444444446,4000.0,444.44444444444446,0.2899,142.6,15.844444444444443,571.88,63.54222222222222,9.0,9.0,1.0,36.0,18.0,1.0,1.0
59292852.0,3200.0,400.0,3200.0,400.0,0.2899,105.57,13.19625,420.23,52.52875,8.0,8.0,1.0,36.0,10.0,1.0,2.0
59292874.0,5000.0,555.5555555555555,5000.0,555.5555555555555,0.2899,156.43,17.38111111111111,623.53,69.2811111111111,9.0,9.0,1.0,60.0,5.0,1.0,4.0
59299518.0,16000.0,2000.0,1000.0,125.0,0.2899,358.27,44.78375,1422.16,177.77,8.0,8.0,1.0,60.0,11.0,0.0,1.0
59299554.0,30000.0,3333.3333333333335,30000.0,3333.3333333333335,0.2899,677.85,75.31666666666666,2690.25,298.9166666666667,9.0,9.0,1.0,60.0,12.0,1.0,2.0
59300374.0,23000.0,2875.0,23000.0,2875.0,0.2899,515.0,64.375,41913.62,5239.2025,8.0,8.0,1.0,60.0,11.0,1.0,2.0
59300842.0,20000.0,2222.222222222222,20000.0,2222.222222222222,0.1399,465.27,51.696666666666665,1845.54,205.06,9.0,9.0,1.0,60.0,14.0,0.0,4.0
59301068.0,15000.0,1875.0,15000.0,1875.0,0.1333,507.8,63.475,2008.98,251.1225,8.0,8.0,1.0,36.0,13.0,0.0,2.0
59301938.0,17000.0,1888.888888888889,17000.0,1888.888888888889,0.17859999999999998,613.4,68.15555555555555,2411.43,267.93666666666667,9.0,9.0,1.0,36.0,20.0,1.0,2.0
59303123.0,30000.0,inf,30000.0,inf,0.17859999999999998,759.52,inf,2963.66,inf,0.0,0.0,1.0,60.0,20.0,1.0,2.0
59310285.0,35000.0,3888.8888888888887,35000.0,3888.8888888888887,0.2899,1154.66,128.29555555555555,3497.6,388.6222222222222,9.0,9.0,1.0,36.0,10.0,1.0,3.0
59310707.0,7500.0,833.3333333333334,7500.0,833.3333333333334,0.1699,267.36,29.706666666666667,1062.36,118.03999999999999,9.0,9.0,1.0,36.0,18.0,0.0,3.0
59310963.0,18000.0,2250.0,18000.0,2250.0,0.2899,403.05,50.38125,1587.62,198.4525,8.0,8.0,1.0,60.0,11.0,0.0,1.0
59311085.0,24000.0,2666.6666666666665,24000.0,2666.6666666666665,0.1399,558.32,62.03555555555556,2214.63,246.07000000000002,9.0,9.0,0.0,60.0,14.0,0.0,1.0
59311948.0,5200.0,577.7777777777778,5200.0,577.7777777777778,0.2899,170.22,18.913333333333334,677.71,75.30111111111111,9.0,9.0,1.0,36.0,9.0,1.0,0.0
59311987.0,24000.0,2666.6666666666665,24000.0,2666.6666666666665,0.2899,732.74,81.41555555555556,2922.64,324.73777777777775,9.0,9.0,1.0,36.0,2.0,0.0,2.0
59312188.0,8000.0,888.8888888888889,8000.0,888.8888888888889,0.2899,1372.97,152.5522222222222,978.82,108.75777777777779,9.0,9.0,1.0,36.0,3.0,1.0,4.0
59312227.0,6750.0,750.0,6750.0,750.0,0.2899,225.14,25.015555555555554,895.95,99.55000000000001,9.0,9.0,1.0,36.0,11.0,0.0,3.0
59313409.0,10725.0,1191.6666666666667,10725.0,1191.6666666666667,0.2899,359.77,39.974444444444444,1431.52,159.05777777777777,9.0,9.0,1.0,36.0,12.0,0.0,4.0
59371479.0,19425.0,2158.3333333333335,19425.0,2158.3333333333335,0.19190000000000002,713.92,79.32444444444444,2803.91,311.54555555555555,9.0,9.0,1.0,36.0,23.0,1.0,1.0
59372114.0,10000.0,1111.111111111111,10000.0,1111.111111111111,0.2899,322.63,35.84777777777778,962.34,106.92666666666668,9.0,9.0,1.0,36.0,8.0,1.0,3.0
59372441.0,7500.0,833.3333333333334,7500.0,833.3333333333334,0.2899,239.1,26.566666666666666,948.76,105.41777777777777,9.0,9.0,0.0,36.0,7.0,1.0,3.0
59381216.0,5000.0,555.5555555555555,5000.0,555.5555555555555,0.2899,169.27,18.80777777777778,518.49,57.61,9.0,9.0,1.0,36.0,13.0,1.0,2.0
59381904.0,11500.0,1277.7777777777778,11500.0,1277.7777777777778,0.2899,351.11,39.01222222222222,1400.45,155.60555555555555,9.0,9.0,1.0,36.0,2.0,0.0,0.0
59382344.0,35000.0,3888.8888888888887,35000.0,3888.8888888888887,0.2899,790.82,87.86888888888889,41913.62,4657.068888888889,9.0,9.0,1.0,60.0,12.0,1.0,3.0
59382460.0,10000.0,1111.111111111111,10000.0,1111.111111111111,0.2899,333.53,37.05888888888889,1320.46,146.71777777777777,9.0,9.0,1.0,36.0,15.0,1.0,3.0
59383014.0,12000.0,1333.3333333333333,12000.0,1333.3333333333333,0.2899,382.55,42.50555555555556,41913.62,4657.068888888889,9.0,9.0,1.0,36.0,7.0,0.0,4.0
59383025.0,35000.0,3888.8888888888887,35000.0,3888.8888888888887,0.2899,790.82,87.86888888888889,3113.93,345.9922222222222,9.0,9.0,1.0,60.0,12.0,1.0,1.0
59392279.0,16000.0,1777.7777777777778,16000.0,1777.7777777777778,0.2899,352.13,39.12555555555556,1398.27,155.36333333333334,9.0,9.0,1.0,60.0,10.0,1.0,2.0
59392460.0,10800.0,1200.0,10800.0,1200.0,0.1561,377.62,41.95777777777778,1527.55,169.72777777777776,9.0,9.0,1.0,36.0,16.0,1.0,2.0
59401732.0,8000.0,888.8888888888889,8000.0,888.8888888888889,0.2899,268.36,29.817777777777778,1097.91,121.99000000000001,9.0,9.0,1.0,36.0,12.0,1.0,1.0
59402098.0,35000.0,3888.8888888888887,35000.0,3888.8888888888887,0.2899,1372.97,152.5522222222222,3370.64,374.5155555555555,9.0,9.0,1.0,36.0,6.0,1.0,2.0
59402309.0,35000.0,3888.8888888888887,35000.0,3888.8888888888887,0.1655,861.4,95.71111111111111,3413.42,379.2688888888889,9.0,9.0,1.0,60.0,17.0,1.0,0.0
59402433.0,7000.0,777.7777777777778,7000.0,777.7777777777778,0.1655,248.01,27.556666666666665,975.95,108.4388888888889,9.0,9.0,1.0,36.0,20.0,1.0,1.0
59411523.0,1000.0,111.11111111111111,1000.0,111.11111111111111,0.2899,32.27,3.585555555555556,126.62,14.068888888888889,9.0,9.0,1.0,36.0,8.0,0.0,1.0
59411859.0,10000.0,1111.111111111111,10000.0,1111.111111111111,0.2899,202.24,22.471111111111114,804.58,89.39777777777778,9.0,9.0,1.0,60.0,5.0,0.0,1.0
59411860.0,15000.0,1666.6666666666667,15000.0,1666.6666666666667,0.2899,372.71,41.41222222222222,1476.68,164.07555555555555,9.0,9.0,1.0,60.0,18.0,1.0,2.0
59412278.0,15000.0,1666.6666666666667,15000.0,1666.6666666666667,0.17859999999999998,379.76,42.19555555555556,1459.51,162.1677777777778,9.0,9.0,1.0,60.0,20.0,0.0,1.0
59412432.0,3075.0,341.6666666666667,3075.0,341.6666666666667,0.2899,103.16,11.462222222222222,408.3,45.36666666666667,9.0,9.0,1.0,36.0,12.0,0.0,2.0
59412766.0,25000.0,2777.777777777778,25000.0,2777.777777777778,0.2899,763.28,84.80888888888889,3044.45,338.2722222222222,9.0,9.0,1.0,36.0,2.0,0.0,2.0
59421388.0,12000.0,1333.3333333333333,12000.0,1333.3333333333333,0.2899,366.37,40.70777777777778,1455.08,161.67555555555555,9.0,9.0,1.0,36.0,2.0,1.0,3.0
59422022.0,15500.0,1722.2222222222222,15500.0,1722.2222222222222,0.2899,484.93,53.88111111111111,1926.13,214.01444444444445,9.0,9.0,0.0,36.0,5.0,1.0,0.0
59422322.0,21000.0,2333.3333333333335,21000.0,2333.3333333333335,0.2899,474.49,52.721111111111114,1883.16,209.24,9.0,9.0,1.0,60.0,12.0,0.0,1.0
59422468.0,21000.0,2333.3333333333335,21000.0,2333.3333333333335,0.2899,470.22,52.24666666666667,1866.54,207.39333333333332,9.0,9.0,1.0,60.0,11.0,0.0,0.0
59422483.0,12000.0,1333.3333333333333,12000.0,1333.3333333333333,0.1699,298.17,33.13,1181.35,131.2611111111111,9.0,9.0,0.0,60.0,18.0,1.0,2.0
59422811.0,12000.0,1333.3333333333333,12000.0,1333.3333333333333,0.1333,275.07,30.563333333333333,41913.62,4657.068888888889,9.0,9.0,1.0,60.0,13.0,1.0,2.0
59431588.0,30000.0,3333.3333333333335,30000.0,3333.3333333333335,0.1399,697.9,77.54444444444444,2744.97,304.99666666666667,9.0,9.0,1.0,60.0,14.0,1.0,4.0
59431782.0,21000.0,2333.3333333333335,21000.0,2333.3333333333335,0.2899,427.62,47.513333333333335,1273.32,141.48,9.0,9.0,1.0,60.0,6.0,0.0,4.0
59432619.0,5275.0,586.1111111111111,5275.0,586.1111111111111,0.2899,158.86,17.651111111111113,632.32,70.25777777777779,9.0,9.0,1.0,36.0,1.0,1.0,0.0
59432726.0,15000.0,1666.6666666666667,15000.0,1666.6666666666667,0.2899,494.86,54.98444444444445,1969.83,218.87,9.0,9.0,1.0,36.0,10.0,1.0,4.0
59433155.0,12000.0,1333.3333333333333,12000.0,1333.3333333333333,0.2899,400.24,44.471111111111114,1617.35,179.70555555555555,9.0,9.0,1.0,36.0,11.0,1.0,0.0
59433199.0,35000.0,3888.8888888888887,7175.0,797.2222222222222,0.1757,257.85,28.650000000000002,1017.39,113.04333333333334,9.0,9.0,1.0,36.0,19.0,1.0,2.0
59441898.0,8000.0,888.8888888888889,8000.0,888.8888888888889,0.1465,275.96,30.66222222222222,1090.82,121.20222222222222,9.0,9.0,1.0,36.0,15.0,1.0,1.0
59441983.0,5125.0,569.4444444444445,5125.0,569.4444444444445,0.2899,167.77,18.641111111111112,667.95,74.21666666666667,9.0,9.0,1.0,36.0,9.0,1.0,2.0
59442664.0,14000.0,1555.5555555555557,14000.0,1555.5555555555557,0.1333,320.92,35.65777777777778,926.83,102.98111111111112,9.0,9.0,1.0,60.0,13.0,0.0,0.0
59442889.0,9600.0,1066.6666666666667,9600.0,1066.6666666666667,0.2899,322.04,35.782222222222224,959.35,106.59444444444445,9.0,9.0,1.0,36.0,12.0,1.0,2.0
59451115.0,8000.0,888.8888888888889,8000.0,888.8888888888889,0.2899,266.83,29.647777777777776,1042.74,115.86,9.0,9.0,1.0,36.0,11.0,1.0,1.0
59452121.0,20000.0,2222.222222222222,20000.0,2222.222222222222,0.1561,482.23,53.58111111111111,41913.62,4657.068888888889,9.0,9.0,1.0,60.0,16.0,1.0,2.0
59461877.0,8500.0,944.4444444444445,8500.0,944.4444444444445,0.2899,285.14,31.682222222222222,1134.57,126.06333333333333,9.0,9.0,1.0,36.0,12.0,0.0,1.0
59471419.0,25000.0,3125.0,25000.0,3125.0,0.1399,581.58,72.6975,41913.62,5239.2025,8.0,8.0,1.0,60.0,14.0,0.0,3.0
59471753.0,9000.0,1000.0,9000.0,1000.0,0.1465,310.45,34.49444444444444,1234.48,137.16444444444446,9.0,9.0,1.0,36.0,15.0,1.0,2.0
59472231.0,12000.0,1333.3333333333333,12000.0,1333.3333333333333,0.19190000000000002,312.55,34.72777777777778,41913.62,4657.068888888889,9.0,9.0,1.0,60.0,23.0,1.0,2.0
59472786.0,6000.0,666.6666666666666,6000.0,666.6666666666666,0.2899,196.41,21.823333333333334,781.98,86.88666666666667,9.0,9.0,0.0,36.0,9.0,1.0,3.0
59473119.0,7000.0,777.7777777777778,7000.0,777.7777777777778,0.1465,241.46,26.82888888888889,41913.62,4657.068888888889,9.0,9.0,1.0,36.0,15.0,1.0,2.0
59473142.0,19200.0,2133.3333333333335,19200.0,2133.3333333333335,0.2899,422.55,46.95,19782.23,2198.0255555555555,9.0,9.0,1.0,60.0,10.0,0.0,2.0
59491160.0,12000.0,1333.3333333333333,12000.0,1333.3333333333333,0.2899,366.37,40.70777777777778,1460.84,162.31555555555553,9.0,9.0,1.0,36.0,2.0,0.0,4.0
59491565.0,17475.0,1941.6666666666667,17475.0,1941.6666666666667,0.1561,1372.97,152.5522222222222,1655.09,183.89888888888888,9.0,9.0,1.0,60.0,16.0,0.0,1.0
59492296.0,10000.0,1111.111111111111,10000.0,1111.111111111111,0.2899,314.2,34.91111111111111,1252.26,139.14,9.0,9.0,0.0,36.0,6.0,1.0,2.0
59493104.0,8075.0,897.2222222222222,8075.0,897.2222222222222,0.1757,290.2,32.24444444444444,862.72,95.85777777777778,9.0,9.0,1.0,60.0,19.0,1.0,4.0
59501183.0,30000.0,3333.3333333333335,30000.0,3333.3333333333335,0.2899,677.85,75.31666666666666,2658.52,295.3911111111111,9.0,9.0,1.0,60.0,12.0,1.0,3.0
59501474.0,28000.0,3111.1111111111113,28000.0,3111.1111111111113,0.2899,570.16,63.35111111111111,2387.28,265.25333333333333,9.0,9.0,1.0,60.0,6.0,0.0,2.0
59501750.0,8000.0,888.8888888888889,8000.0,888.8888888888889,0.2899,263.93,29.325555555555557,1050.6,116.73333333333332,9.0,9.0,1.0,36.0,10.0,1.0,4.0
59502206.0,8000.0,888.8888888888889,8000.0,888.8888888888889,0.2899,244.25,27.13888888888889,974.23,108.24777777777778,9.0,9.0,1.0,36.0,2.0,0.0,0.0
59502463.0,2500.0,277.77777777777777,2500.0,277.77777777777777,0.2899,88.58,9.842222222222222,2640.53,293.39222222222224,9.0,9.0,1.0,36.0,17.0,1.0,3.0
59502822.0,10000.0,1111.111111111111,10000.0,1111.111111111111,0.2899,1372.97,152.5522222222222,999.3,111.03333333333333,9.0,9.0,1.0,36.0,12.0,1.0,2.0
59512720.0,21000.0,2333.3333333333335,21000.0,2333.3333333333335,0.21989999999999998,579.88,64.43111111111111,1713.98,190.44222222222223,9.0,9.0,1.0,60.0,26.0,1.0,1.0
59512994.0,15000.0,1666.6666666666667,15000.0,1666.6666666666667,0.1465,517.42,57.49111111111111,2045.26,227.2511111111111,9.0,9.0,1.0,36.0,15.0,1.0,4.0
59513186.0,11000.0,1222.2222222222222,11000.0,1222.2222222222222,0.2899,1372.97,152.5522222222222,1413.46,157.0511111111111,9.0,9.0,1.0,36.0,8.0,1.0,1.0
59521628.0,10000.0,1111.111111111111,10000.0,1111.111111111111,0.2899,305.31,33.92333333333333,1214.31,134.92333333333332,9.0,9.0,1.0,36.0,2.0,0.0,4.0
59522539.0,16000.0,1777.7777777777778,16000.0,1777.7777777777778,0.1399,372.21,41.35666666666666,1476.4,164.04444444444445,9.0,9.0,0.0,60.0,14.0,0.0,4.0
59522754.0,33750.0,3750.0,33750.0,3750.0,0.2899,1113.43,123.71444444444445,4507.76,500.8622222222223,9.0,9.0,1.0,36.0,10.0,1.0,3.0
59531116.0,20000.0,2500.0,20000.0,2500.0,0.2899,447.83,55.97875,1777.66,222.2075,8.0,8.0,1.0,60.0,11.0,0.0,1.0
59531134.0,20000.0,inf,20000.0,inf,0.1825,510.6,inf,2022.12,inf,0.0,0.0,1.0,60.0,21.0,0.0,2.0
59542213.0,31150.0,3461.1111111111113,31150.0,3461.1111111111113,0.1757,1119.44,124.38222222222223,4447.35,494.15000000000003,9.0,9.0,1.0,36.0,19.0,0.0,2.0
59542454.0,3000.0,333.3333333333333,3000.0,333.3333333333333,0.2899,1372.97,152.5522222222222,400.44,44.49333333333333,9.0,9.0,1.0,36.0,12.0,0.0,1.0
59543019.0,24000.0,2666.6666666666665,24000.0,2666.6666666666665,0.21989999999999998,662.72,73.63555555555556,2621.56,291.28444444444443,9.0,9.0,0.0,60.0,26.0,1.0,2.0
59551392.0,35000.0,3888.8888888888887,30000.0,3333.3333333333335,0.1465,708.2,78.6888888888889,2771.76,307.97333333333336,9.0,9.0,1.0,60.0,15.0,1.0,4.0
59551674.0,15000.0,1666.6666666666667,15000.0,1666.6666666666667,0.2899,478.19,53.132222222222225,1893.66,210.40666666666667,9.0,9.0,1.0,36.0,10.0,0.0,3.0
59551879.0,28775.0,3197.222222222222,28775.0,3197.222222222222,0.2899,625.5,69.5,2466.86,274.09555555555556,9.0,9.0,1.0,60.0,9.0,1.0,4.0
59561145.0,18000.0,2000.0,18000.0,2000.0,0.2899,573.83,63.75888888888889,2286.15,254.01666666666668,9.0,9.0,1.0,36.0,7.0,1.0,2.0
59561238.0,7500.0,833.3333333333334,7500.0,833.3333333333334,0.1333,253.9,28.211111111111112,1001.71,111.30111111111111,9.0,9.0,1.0,36.0,13.0,0.0,2.0
59561583.0,35000.0,3888.8888888888887,35000.0,3888.8888888888887,0.1333,1184.86,131.6511111111111,3910.09,434.45444444444445,9.0,9.0,1.0,36.0,15.0,1.0,1.0
59562937.0,18000.0,2000.0,18000.0,2000.0,0.2899,455.72,50.635555555555555,1805.02,200.55777777777777,9.0,9.0,1.0,60.0,20.0,1.0,1.0
59571176.0,10000.0,1111.111111111111,10000.0,1111.111111111111,0.2899,318.79,35.42111111111112,1270.07,141.11888888888888,9.0,9.0,1.0,36.0,7.0,0.0,2.0
59571275.0,9150.0,1016.6666666666666,1000.0,111.11111111111111,0.23989999999999997,358.94,39.882222222222225,1452.15,161.35000000000002,9.0,9.0,1.0,36.0,28.0,1.0,2.0
59571301.0,18000.0,2000.0,18000.0,2000.0,0.2899,593.83,65.98111111111112,2363.79,262.6433333333333,9.0,9.0,1.0,36.0,10.0,1.0,2.0
59571621.0,30000.0,3333.3333333333335,30000.0,3333.3333333333335,0.20989999999999998,811.44,90.16000000000001,3175.79,352.86555555555555,9.0,9.0,1.0,60.0,25.0,1.0,2.0
59572085.0,28000.0,3111.1111111111113,28000.0,3111.1111111111113,0.2899,616.22,68.4688888888889,41913.62,4657.068888888889,9.0,9.0,1.0,60.0,10.0,1.0,3.0
59572298.0,7000.0,777.7777777777778,7000.0,777.7777777777778,0.2899,216.98,24.108888888888888,865.1,96.12222222222222,9.0,9.0,1.0,36.0,4.0,1.0,4.0
59572651.0,24000.0,2666.6666666666665,24000.0,2666.6666666666665,0.1333,550.14,61.126666666666665,2182.79,242.53222222222223,9.0,9.0,1.0,60.0,13.0,0.0,4.0
59581425.0,1500.0,inf,1500.0,inf,0.1655,53.15,inf,211.22,inf,0.0,0.0,1.0,36.0,17.0,1.0,1.0
59582305.0,30000.0,3333.3333333333335,30000.0,3333.3333333333335,0.2899,677.85,75.31666666666666,2785.42,309.49111111111114,9.0,9.0,1.0,60.0,12.0,0.0,1.0
59593051.0,8000.0,888.8888888888889,8000.0,888.8888888888889,0.2899,251.36,27.928888888888892,772.25,85.80555555555556,9.0,9.0,1.0,36.0,6.0,0.0,2.0
59593136.0,10000.0,1111.111111111111,10000.0,1111.111111111111,0.1399,341.73,37.97,1359.15,151.01666666666668,9.0,9.0,1.0,36.0,14.0,0.0,2.0
59601149.0,5050.0,561.1111111111111,5050.0,561.1111111111111,0.2899,158.67,17.63,41913.62,4657.068888888889,9.0,9.0,1.0,36.0,6.0,0.0,2.0
